Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour
ORD807,Papa John's,"Omaha, NE",29-12-2025 18:45,29-12-2025 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD808,Little Caesars,"Louisville, KY",30-12-2025 19:00,30-12-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD809,Marco's Pizza,"Milwaukee, WI",31-12-2025 20:15,31-12-2025 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD810,Papa John's,"Omaha, NE",24-12-2025 18:30,24-12-2025 19:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD811,Little Caesars,"Louisville, KY",25-12-2025 19:45,25-12-2025 20:15,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD812,Marco's Pizza,"Milwaukee, WI",26-12-2025 20:00,26-12-2025 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD813,Domino's,"Albuquerque, NM",27-12-2025 19:15,27-12-2025 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,December,Online,13.2,16.8,FALSE,2,19
ORD814,Pizza Hut,"Atlanta, GA",28-12-2025 20:30,28-12-2025 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,December,Online,9.6,20.4,FALSE,1,20
ORD815,Papa John's,"Omaha, NE",29-12-2025 18:45,29-12-2025 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,December,Online,12,18,FALSE,2,18
ORD816,Little Caesars,"Louisville, KY",30-12-2025 19:00,30-12-2025 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,December,Online,14.4,15.6,FALSE,3,19
ORD817,Marco's Pizza,"Milwaukee, WI",31-12-2025 20:15,31-12-2025 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,December,Offline,10.8,19.2,FALSE,2,20
ORD818,Domino's,"Albuquerque, NM",01-01-2026 19:30,01-01-2026 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD819,Pizza Hut,"Atlanta, GA",02-01-2026 20:45,02-01-2026 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD820,Papa John's,"Omaha, NE",03-01-2026 18:00,03-01-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,January,Online,12,18,FALSE,2,18
ORD821,Little Caesars,"Louisville, KY",04-01-2026 19:15,04-01-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD822,Marco's Pizza,"Milwaukee, WI",05-01-2026 20:30,05-01-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD823,Domino's,"Albuquerque, NM",06-01-2026 19:00,06-01-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD824,Pizza Hut,"Atlanta, GA",07-01-2026 20:15,07-01-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD825,Papa John's,"Omaha, NE",08-01-2026 18:30,08-01-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,January,Online,12,18,FALSE,2,18
ORD826,Little Caesars,"Louisville, KY",09-01-2026 19:45,09-01-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD827,Marco's Pizza,"Milwaukee, WI",10-01-2026 20:00,10-01-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD828,Domino's,"Albuquerque, NM",11-01-2026 19:15,11-01-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD829,Pizza Hut,"Atlanta, GA",12-01-2026 20:30,12-01-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD830,Papa John's,"Omaha, NE",13-01-2026 18:45,13-01-2026 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,January,Online,12,18,FALSE,2,18
ORD831,Little Caesars,"Louisville, KY",14-01-2026 19:00,14-01-2026 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD832,Marco's Pizza,"Milwaukee, WI",15-01-2026 20:15,15-01-2026 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD833,Domino's,"Albuquerque, NM",16-01-2026 19:30,16-01-2026 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD834,Pizza Hut,"Atlanta, GA",17-01-2026 20:45,17-01-2026 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD835,Papa John's,"Omaha, NE",18-01-2026 18:00,18-01-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,January,Online,12,18,FALSE,2,18
ORD836,Little Caesars,"Louisville, KY",19-01-2026 19:15,19-01-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD837,Marco's Pizza,"Milwaukee, WI",20-01-2026 20:30,20-01-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD838,Papa John's,"Omaha, NE",21-01-2026 18:00,21-01-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,January,Online,12,18,FALSE,2,18
ORD839,Little Caesars,"Louisville, KY",22-01-2026 19:15,22-01-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD840,Marco's Pizza,"Milwaukee, WI",23-01-2026 20:30,23-01-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD841,Domino's,"Albuquerque, NM",24-01-2026 19:00,24-01-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD842,Pizza Hut,"Atlanta, GA",25-01-2026 20:15,25-01-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD843,Papa John's,"Omaha, NE",26-01-2026 18:30,26-01-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,January,Online,12,18,FALSE,2,18
ORD844,Little Caesars,"Louisville, KY",27-01-2026 19:45,27-01-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,January,Online,14.4,15.6,FALSE,3,19
ORD845,Marco's Pizza,"Milwaukee, WI",28-01-2026 20:00,28-01-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,January,Offline,10.8,19.2,FALSE,2,20
ORD846,Domino's,"Albuquerque, NM",29-01-2026 19:15,29-01-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,January,Online,13.2,16.8,FALSE,2,19
ORD847,Pizza Hut,"Atlanta, GA",30-01-2026 20:30,30-01-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,January,Online,9.6,20.4,FALSE,1,20
ORD848,Papa John's,"Omaha, NE",31-01-2026 18:45,31-01-2026 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,January,Online,12,18,FALSE,2,18
ORD849,Little Caesars,"Louisville, KY",01-02-2026 19:00,01-02-2026 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD850,Marco's Pizza,"Milwaukee, WI",02-02-2026 20:15,02-02-2026 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD851,Domino's,"Albuquerque, NM",03-02-2026 19:30,03-02-2026 20:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,February,Online,13.2,16.8,FALSE,2,19
ORD852,Pizza Hut,"Atlanta, GA",04-02-2026 20:45,04-02-2026 21:15,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,February,Online,9.6,20.4,FALSE,1,20
ORD853,Papa John's,"Omaha, NE",05-02-2026 18:00,05-02-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,February,Online,12,18,FALSE,2,18
ORD854,Little Caesars,"Louisville, KY",06-02-2026 19:15,06-02-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD855,Marco's Pizza,"Milwaukee, WI",07-02-2026 20:30,07-02-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD856,Domino's,"Albuquerque, NM",08-02-2026 19:00,08-02-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,February,Online,13.2,16.8,FALSE,2,19
ORD857,Pizza Hut,"Atlanta, GA",09-02-2026 20:15,09-02-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,February,Online,9.6,20.4,FALSE,1,20
ORD858,Papa John's,"Omaha, NE",10-02-2026 18:30,10-02-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,February,Online,12,18,FALSE,2,18
ORD859,Little Caesars,"Louisville, KY",11-02-2026 19:45,11-02-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD860,Marco's Pizza,"Milwaukee, WI",12-02-2026 20:00,12-02-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD861,Domino's,"Albuquerque, NM",13-02-2026 19:15,13-02-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,February,Online,13.2,16.8,FALSE,2,19
ORD862,Pizza Hut,"Atlanta, GA",14-02-2026 20:30,14-02-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,February,Online,9.6,20.4,FALSE,1,20
ORD863,Papa John's,"Omaha, NE",15-02-2026 18:45,15-02-2026 19:15,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,February,Online,12,18,FALSE,2,18
ORD864,Little Caesars,"Louisville, KY",16-02-2026 19:00,16-02-2026 19:30,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD865,Marco's Pizza,"Milwaukee, WI",17-02-2026 20:15,17-02-2026 20:45,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD866,Papa John's,"Omaha, NE",18-02-2026 18:30,18-02-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,February,Online,12,18,FALSE,2,18
ORD867,Little Caesars,"Louisville, KY",19-02-2026 19:45,19-02-2026 20:15,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD868,Marco's Pizza,"Milwaukee, WI",20-02-2026 20:00,20-02-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD869,Domino's,"Albuquerque, NM",21-02-2026 19:15,21-02-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,February,Online,13.2,16.8,FALSE,2,19
ORD870,Pizza Hut,"Atlanta, GA",22-02-2026 20:30,22-02-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,February,Online,9.6,20.4,FALSE,1,20
ORD871,Papa John's,"Omaha, NE",23-02-2026 18:00,23-02-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,February,Online,12,18,FALSE,2,18
ORD872,Little Caesars,"Louisville, KY",24-02-2026 19:15,24-02-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,February,Online,14.4,15.6,FALSE,3,19
ORD873,Marco's Pizza,"Milwaukee, WI",25-02-2026 20:30,25-02-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,February,Offline,10.8,19.2,FALSE,2,20
ORD874,Domino's,"Albuquerque, NM",26-02-2026 19:00,26-02-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,February,Online,13.2,16.8,FALSE,2,19
ORD875,Pizza Hut,"Atlanta, GA",27-02-2026 20:15,27-02-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,February,Online,9.6,20.4,FALSE,1,20
ORD876,Papa John's,"Omaha, NE",28-02-2026 18:30,28-02-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,February,Online,12,18,FALSE,2,18
ORD877,Little Caesars,"Louisville, KY",01-03-2026 19:45,01-03-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD878,Marco's Pizza,"Milwaukee, WI",02-03-2026 20:00,02-03-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD879,Domino's,"Albuquerque, NM",03-03-2026 19:15,03-03-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD880,Pizza Hut,"Atlanta, GA",04-03-2026 20:30,04-03-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,March,Online,9.6,20.4,FALSE,1,20
ORD881,Papa John's,"Omaha, NE",05-03-2026 18:00,05-03-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,March,Online,12,18,FALSE,2,18
ORD882,Little Caesars,"Louisville, KY",06-03-2026 19:15,06-03-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD883,Marco's Pizza,"Milwaukee, WI",07-03-2026 20:30,07-03-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD884,Domino's,"Albuquerque, NM",08-03-2026 19:00,08-03-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD885,Pizza Hut,"Atlanta, GA",09-03-2026 20:15,09-03-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,March,Online,9.6,20.4,FALSE,1,20
ORD886,Papa John's,"Omaha, NE",10-03-2026 18:30,10-03-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,March,Online,12,18,FALSE,2,18
ORD887,Little Caesars,"Louisville, KY",11-03-2026 19:45,11-03-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD888,Marco's Pizza,"Milwaukee, WI",12-03-2026 20:00,12-03-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD889,Domino's,"Albuquerque, NM",13-03-2026 19:15,13-03-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD890,Pizza Hut,"Atlanta, GA",14-03-2026 20:30,14-03-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,March,Online,9.6,20.4,FALSE,1,20
ORD891,Papa John's,"Omaha, NE",15-03-2026 18:00,15-03-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,March,Online,12,18,FALSE,2,18
ORD892,Little Caesars,"Louisville, KY",16-03-2026 19:15,16-03-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD893,Marco's Pizza,"Milwaukee, WI",17-03-2026 20:30,17-03-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD894,Papa John's,"Omaha, NE",18-03-2026 18:00,18-03-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,March,Online,12,18,FALSE,2,18
ORD895,Little Caesars,"Louisville, KY",19-03-2026 19:15,19-03-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD896,Marco's Pizza,"Milwaukee, WI",20-03-2026 20:30,20-03-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD897,Domino's,"Albuquerque, NM",21-03-2026 19:00,21-03-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD898,Pizza Hut,"Atlanta, GA",22-03-2026 20:15,22-03-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,March,Online,9.6,20.4,FALSE,1,20
ORD899,Papa John's,"Omaha, NE",23-03-2026 18:30,23-03-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,March,Online,12,18,FALSE,2,18
ORD900,Little Caesars,"Louisville, KY",24-03-2026 19:45,24-03-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD901,Marco's Pizza,"Milwaukee, WI",25-03-2026 20:00,25-03-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD902,Domino's,"Albuquerque, NM",26-03-2026 19:15,26-03-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD903,Pizza Hut,"Atlanta, GA",27-03-2026 20:30,27-03-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,March,Online,9.6,20.4,FALSE,1,20
ORD904,Papa John's,"Omaha, NE",28-03-2026 18:00,28-03-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,March,Online,12,18,FALSE,2,18
ORD905,Little Caesars,"Louisville, KY",29-03-2026 19:15,29-03-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,March,Online,14.4,15.6,FALSE,3,19
ORD906,Marco's Pizza,"Milwaukee, WI",30-03-2026 20:30,30-03-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,March,Offline,10.8,19.2,FALSE,2,20
ORD907,Domino's,"Albuquerque, NM",31-03-2026 19:00,31-03-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,March,Online,13.2,16.8,FALSE,2,19
ORD908,Pizza Hut,"Atlanta, GA",01-04-2026 20:15,01-04-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD909,Papa John's,"Omaha, NE",02-04-2026 18:30,02-04-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,April,Online,12,18,FALSE,2,18
ORD910,Little Caesars,"Louisville, KY",03-04-2026 19:45,03-04-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD911,Marco's Pizza,"Milwaukee, WI",04-04-2026 20:00,04-04-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD912,Domino's,"Albuquerque, NM",05-04-2026 19:15,05-04-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,April,Online,13.2,16.8,FALSE,2,19
ORD913,Pizza Hut,"Atlanta, GA",06-04-2026 20:30,06-04-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD914,Papa John's,"Omaha, NE",07-04-2026 18:00,07-04-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,April,Online,12,18,FALSE,2,18
ORD915,Little Caesars,"Louisville, KY",08-04-2026 19:15,08-04-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD916,Marco's Pizza,"Milwaukee, WI",09-04-2026 20:30,09-04-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD917,Domino's,"Albuquerque, NM",10-04-2026 19:00,10-04-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.2,16.8,FALSE,2,19
ORD918,Pizza Hut,"Atlanta, GA",11-04-2026 20:15,11-04-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD919,Papa John's,"Omaha, NE",12-04-2026 18:30,12-04-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,April,Online,12,18,FALSE,2,18
ORD920,Little Caesars,"Louisville, KY",13-04-2026 19:45,13-04-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD921,Marco's Pizza,"Milwaukee, WI",14-04-2026 20:00,14-04-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD922,Papa John's,"Omaha, NE",15-04-2026 18:00,15-04-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,UPI,TRUE,FALSE,0.6,April,Online,12,18,FALSE,2,18
ORD923,Little Caesars,"Louisville, KY",16-04-2026 19:15,16-04-2026 19:45,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD924,Marco's Pizza,"Milwaukee, WI",17-04-2026 20:30,17-04-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD925,Domino's,"Albuquerque, NM",18-04-2026 19:00,18-04-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,April,Online,13.2,16.8,FALSE,2,19
ORD926,Pizza Hut,"Atlanta, GA",19-04-2026 20:15,19-04-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD927,Papa John's,"Omaha, NE",20-04-2026 18:30,20-04-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,April,Online,12,18,FALSE,2,18
ORD928,Little Caesars,"Louisville, KY",21-04-2026 19:45,21-04-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD929,Marco's Pizza,"Milwaukee, WI",22-04-2026 20:00,22-04-2026 20:30,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD930,Domino's,"Albuquerque, NM",23-04-2026 19:15,23-04-2026 19:45,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.2,16.8,FALSE,2,19
ORD931,Pizza Hut,"Atlanta, GA",24-04-2026 20:30,24-04-2026 21:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD932,Papa John's,"Omaha, NE",25-04-2026 18:00,25-04-2026 18:30,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,TRUE,0.6,April,Online,12,18,FALSE,2,18
ORD933,Little Caesars,"Louisville, KY",26-04-2026 19:15,26-04-2026 19:45,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,0.833333333,April,Online,14.4,15.6,FALSE,3,19
ORD934,Marco's Pizza,"Milwaukee, WI",27-04-2026 20:30,27-04-2026 21:00,30,Medium,Margarita,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,April,Offline,10.8,19.2,FALSE,2,20
ORD935,Domino's,"Albuquerque, NM",28-04-2026 19:00,28-04-2026 19:30,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,April,Online,13.2,16.8,FALSE,2,19
ORD936,Pizza Hut,"Atlanta, GA",29-04-2026 20:15,29-04-2026 20:45,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,0.5,April,Online,9.6,20.4,FALSE,1,20
ORD937,Papa John's,"Omaha, NE",30-04-2026 18:30,30-04-2026 19:00,30,Medium,BBQ Chicken,3,5,Medium,Card,TRUE,FALSE,0.6,April,Online,12,18,FALSE,2,18
ORD938,Little Caesars,"Louisville, KY",01-05-2026 19:45,01-05-2026 20:15,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,0.833333333,May,Online,14.4,15.6,FALSE,3,19
